Running prime number generator program on 30 CPU cores
135745 5714
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/135745, epoch 1, the losses are 105.468 (train). the base losses are 111.931 (train). The time used is 27.255s. 
At iter 57030/135745, epoch 1, the losses are 5.139 (train). the base losses are 111.697 (train). The time used is 2.208s. 
At iter 57040/135745, epoch 1, the losses are 5.293 (train). the base losses are 111.721 (train). The time used is 2.693s. 
At iter 57050/135745, epoch 1, the losses are 5.340 (train). the base losses are 111.336 (train). The time used is 2.668s. 
At iter 57050/135745, epoch 1, the losses are 5.233 (test). the base losses are 111.681 (test). 
At iter 57060/135745, epoch 1, the losses are 5.273 (train). the base losses are 110.336 (train). The time used is 10.853s. 
At iter 57070/135745, epoch 1, the losses are 5.223 (train). the base losses are 110.665 (train). The time used is 2.528s. 
At iter 57080/135745, epoch 1, the losses are 5.243 (train). the base losses are 111.351 (train). The time used is 2.247s. 
At iter 57090/135745, epoch 1, the losses are 5.189 (train). the base losses are 110.836 (train). The time used is 2.758s. 
At iter 57100/135745, epoch 1, the losses are 5.233 (train). the base losses are 111.594 (train). The time used is 1.082s. 
At iter 57100/135745, epoch 1, the losses are 5.185 (test). the base losses are 111.330 (test). 
At iter 57110/135745, epoch 1, the losses are 5.248 (train). the base losses are 111.094 (train). The time used is 12.277s. 
At iter 57120/135745, epoch 1, the losses are 5.352 (train). the base losses are 112.194 (train). The time used is 1.229s. 
At iter 57130/135745, epoch 1, the losses are 5.288 (train). the base losses are 112.460 (train). The time used is 2.875s. 
At iter 57140/135745, epoch 1, the losses are 5.290 (train). the base losses are 111.759 (train). The time used is 1.158s. 
At iter 57150/135745, epoch 1, the losses are 5.292 (train). the base losses are 112.490 (train). The time used is 4.846s. 
At iter 57150/135745, epoch 1, the losses are 5.234 (test). the base losses are 111.533 (test). 
At iter 57160/135745, epoch 1, the losses are 5.247 (train). the base losses are 112.428 (train). The time used is 14.251s. 
At iter 57170/135745, epoch 1, the losses are 5.216 (train). the base losses are 111.881 (train). The time used is 1.304s. 
At iter 57180/135745, epoch 1, the losses are 5.226 (train). the base losses are 111.094 (train). The time used is 4.606s. 
At iter 57190/135745, epoch 1, the losses are 5.163 (train). the base losses are 111.866 (train). The time used is 4.122s. 
At iter 57200/135745, epoch 1, the losses are 5.187 (train). the base losses are 111.727 (train). The time used is 3.440s. 
At iter 57200/135745, epoch 1, the losses are 5.267 (test). the base losses are 111.958 (test). 
At iter 57210/135745, epoch 1, the losses are 5.208 (train). the base losses are 110.827 (train). The time used is 11.079s. 
At iter 57220/135745, epoch 1, the losses are 5.213 (train). the base losses are 111.783 (train). The time used is 1.393s. 
At iter 57230/135745, epoch 1, the losses are 5.277 (train). the base losses are 112.490 (train). The time used is 2.252s. 
At iter 57240/135745, epoch 1, the losses are 5.309 (train). the base losses are 111.810 (train). The time used is 5.203s. 
At iter 57250/135745, epoch 1, the losses are 5.295 (train). the base losses are 112.582 (train). The time used is 4.451s. 
At iter 57250/135745, epoch 1, the losses are 5.164 (test). the base losses are 110.678 (test). 
At iter 57260/135745, epoch 1, the losses are 5.264 (train). the base losses are 111.981 (train). The time used is 14.064s. 
At iter 57270/135745, epoch 1, the losses are 5.144 (train). the base losses are 112.168 (train). The time used is 3.805s. 
At iter 57280/135745, epoch 1, the losses are 5.211 (train). the base losses are 111.898 (train). The time used is 3.091s. 
At iter 57290/135745, epoch 1, the losses are 5.079 (train). the base losses are 110.463 (train). The time used is 4.427s. 
At iter 57300/135745, epoch 1, the losses are 5.262 (train). the base losses are 111.440 (train). The time used is 4.751s. 
At iter 57300/135745, epoch 1, the losses are 5.151 (test). the base losses are 111.218 (test). 
At iter 57310/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.212 (train). The time used is 7.034s. 
At iter 57320/135745, epoch 1, the losses are 5.226 (train). the base losses are 111.730 (train). The time used is 3.315s. 
At iter 57330/135745, epoch 1, the losses are 5.237 (train). the base losses are 111.602 (train). The time used is 5.631s. 
At iter 57340/135745, epoch 1, the losses are 5.340 (train). the base losses are 112.381 (train). The time used is 4.188s. 
At iter 57350/135745, epoch 1, the losses are 5.191 (train). the base losses are 111.020 (train). The time used is 3.560s. 
At iter 57350/135745, epoch 1, the losses are 5.175 (test). the base losses are 111.829 (test). 
At iter 57360/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.608 (train). The time used is 10.062s. 
At iter 57370/135745, epoch 1, the losses are 5.160 (train). the base losses are 110.907 (train). The time used is 5.476s. 
At iter 57380/135745, epoch 1, the losses are 5.171 (train). the base losses are 111.005 (train). The time used is 3.991s. 
At iter 57390/135745, epoch 1, the losses are 5.271 (train). the base losses are 111.783 (train). The time used is 2.543s. 
At iter 57400/135745, epoch 1, the losses are 5.186 (train). the base losses are 111.070 (train). The time used is 3.240s. 
At iter 57400/135745, epoch 1, the losses are 5.282 (test). the base losses are 112.113 (test). 
At iter 57410/135745, epoch 1, the losses are 5.261 (train). the base losses are 112.046 (train). The time used is 7.471s. 
At iter 57420/135745, epoch 1, the losses are 5.207 (train). the base losses are 111.969 (train). The time used is 2.533s. 
At iter 57430/135745, epoch 1, the losses are 5.178 (train). the base losses are 111.836 (train). The time used is 2.775s. 
At iter 57440/135745, epoch 1, the losses are 5.307 (train). the base losses are 111.656 (train). The time used is 2.222s. 
At iter 57450/135745, epoch 1, the losses are 5.264 (train). the base losses are 111.958 (train). The time used is 4.261s. 
At iter 57450/135745, epoch 1, the losses are 5.236 (test). the base losses are 111.864 (test). 
At iter 57460/135745, epoch 1, the losses are 5.135 (train). the base losses are 111.561 (train). The time used is 11.372s. 
At iter 57470/135745, epoch 1, the losses are 5.209 (train). the base losses are 112.351 (train). The time used is 3.663s. 
At iter 57480/135745, epoch 1, the losses are 5.131 (train). the base losses are 110.981 (train). The time used is 3.621s. 
At iter 57490/135745, epoch 1, the losses are 5.254 (train). the base losses are 112.233 (train). The time used is 2.196s. 
At iter 57500/135745, epoch 1, the losses are 5.243 (train). the base losses are 111.416 (train). The time used is 3.352s. 
At iter 57500/135745, epoch 1, the losses are 5.261 (test). the base losses are 111.863 (test). 
At iter 57510/135745, epoch 1, the losses are 5.164 (train). the base losses are 111.020 (train). The time used is 15.733s. 
At iter 57520/135745, epoch 1, the losses are 5.280 (train). the base losses are 111.644 (train). The time used is 1.758s. 
At iter 57530/135745, epoch 1, the losses are 5.097 (train). the base losses are 111.665 (train). The time used is 6.381s. 
At iter 57540/135745, epoch 1, the losses are 5.141 (train). the base losses are 110.863 (train). The time used is 4.006s. 
At iter 57550/135745, epoch 1, the losses are 5.260 (train). the base losses are 110.756 (train). The time used is 3.703s. 
At iter 57550/135745, epoch 1, the losses are 5.135 (test). the base losses are 111.793 (test). 
At iter 57560/135745, epoch 1, the losses are 5.320 (train). the base losses are 112.851 (train). The time used is 19.797s. 
At iter 57570/135745, epoch 1, the losses are 5.155 (train). the base losses are 111.549 (train). The time used is 1.653s. 
At iter 57580/135745, epoch 1, the losses are 5.258 (train). the base losses are 112.384 (train). The time used is 2.509s. 
At iter 57590/135745, epoch 1, the losses are 5.265 (train). the base losses are 112.179 (train). The time used is 3.526s. 
At iter 57600/135745, epoch 1, the losses are 5.176 (train). the base losses are 111.611 (train). The time used is 4.371s. 
At iter 57600/135745, epoch 1, the losses are 5.140 (test). the base losses are 111.234 (test). 
At iter 57610/135745, epoch 1, the losses are 5.130 (train). the base losses are 111.425 (train). The time used is 11.609s. 
At iter 57620/135745, epoch 1, the losses are 5.171 (train). the base losses are 111.067 (train). The time used is 2.545s. 
At iter 57630/135745, epoch 1, the losses are 5.199 (train). the base losses are 111.366 (train). The time used is 1.453s. 
At iter 57640/135745, epoch 1, the losses are 5.232 (train). the base losses are 110.756 (train). The time used is 3.959s. 
At iter 57650/135745, epoch 1, the losses are 5.395 (train). the base losses are 111.567 (train). The time used is 2.047s. 
At iter 57650/135745, epoch 1, the losses are 5.186 (test). the base losses are 111.221 (test). 
At iter 57660/135745, epoch 1, the losses are 5.193 (train). the base losses are 111.872 (train). The time used is 15.605s. 
At iter 57670/135745, epoch 1, the losses are 5.169 (train). the base losses are 110.786 (train). The time used is 3.084s. 
At iter 57680/135745, epoch 1, the losses are 5.135 (train). the base losses are 111.313 (train). The time used is 3.298s. 
At iter 57690/135745, epoch 1, the losses are 5.227 (train). the base losses are 111.608 (train). The time used is 3.386s. 
At iter 57700/135745, epoch 1, the losses are 5.167 (train). the base losses are 110.499 (train). The time used is 4.045s. 
At iter 57700/135745, epoch 1, the losses are 5.181 (test). the base losses are 111.779 (test). 
At iter 57710/135745, epoch 1, the losses are 5.235 (train). the base losses are 111.242 (train). The time used is 11.292s. 
At iter 57720/135745, epoch 1, the losses are 5.215 (train). the base losses are 111.123 (train). The time used is 3.750s. 
At iter 57730/135745, epoch 1, the losses are 5.177 (train). the base losses are 111.715 (train). The time used is 3.050s. 
At iter 57740/135745, epoch 1, the losses are 5.202 (train). the base losses are 110.434 (train). The time used is 3.724s. 
At iter 57750/135745, epoch 1, the losses are 5.167 (train). the base losses are 111.579 (train). The time used is 4.797s. 
At iter 57750/135745, epoch 1, the losses are 5.192 (test). the base losses are 111.518 (test). 
At iter 57760/135745, epoch 1, the losses are 5.220 (train). the base losses are 111.682 (train). The time used is 6.145s. 
At iter 57770/135745, epoch 1, the losses are 5.262 (train). the base losses are 111.301 (train). The time used is 0.818s. 
At iter 57780/135745, epoch 1, the losses are 5.147 (train). the base losses are 111.327 (train). The time used is 4.074s. 
At iter 57790/135745, epoch 1, the losses are 5.264 (train). the base losses are 112.313 (train). The time used is 3.543s. 
At iter 57800/135745, epoch 1, the losses are 5.245 (train). the base losses are 111.549 (train). The time used is 3.119s. 
At iter 57800/135745, epoch 1, the losses are 5.264 (test). the base losses are 112.108 (test). 
At iter 57810/135745, epoch 1, the losses are 5.298 (train). the base losses are 112.401 (train). The time used is 15.787s. 
At iter 57820/135745, epoch 1, the losses are 5.190 (train). the base losses are 111.739 (train). The time used is 3.403s. 
At iter 57830/135745, epoch 1, the losses are 5.227 (train). the base losses are 112.318 (train). The time used is 1.590s. 
At iter 57840/135745, epoch 1, the losses are 5.300 (train). the base losses are 112.389 (train). The time used is 1.908s. 
At iter 57850/135745, epoch 1, the losses are 5.202 (train). the base losses are 111.529 (train). The time used is 0.989s. 
At iter 57850/135745, epoch 1, the losses are 5.185 (test). the base losses are 112.061 (test). 
At iter 57860/135745, epoch 1, the losses are 5.278 (train). the base losses are 111.804 (train). The time used is 8.971s. 
At iter 57870/135745, epoch 1, the losses are 5.425 (train). the base losses are 112.085 (train). The time used is 2.415s. 
At iter 57880/135745, epoch 1, the losses are 5.213 (train). the base losses are 111.315 (train). The time used is 4.001s. 
At iter 57890/135745, epoch 1, the losses are 5.220 (train). the base losses are 111.247 (train). The time used is 3.020s. 
At iter 57900/135745, epoch 1, the losses are 5.275 (train). the base losses are 111.833 (train). The time used is 2.128s. 
At iter 57900/135745, epoch 1, the losses are 5.157 (test). the base losses are 111.278 (test). 
At iter 57910/135745, epoch 1, the losses are 5.258 (train). the base losses are 112.052 (train). The time used is 14.090s. 
